supplier_id,supplier_name,location,lead_time_days,reliability_score,average_delay_days
S009341,Standard Supply Solutions 9341,Gurgaon,5,96.41,3.17
S009342,Ultra Supply Solutions 9342,Chennai,15,66.63,4.72
S009343,Industrial Supply Solutions 9343,Hyderabad,21,96.25,3.87
S009344,Advanced Supply Solutions 9344,Coimbatore,8,98.23,8.65
S009345,NextGen Supply Solutions 9345,Ahmedabad,14,70.3,1.13
S009346,Pro Supply Solutions 9346,Indore,18,79.65,7.44
S009347,Power Supply Solutions 9347,Gurgaon,11,86.11,7.06
S009348,Smart Supply Solutions 9348,Gurgaon,15,95.37,9.49
S009349,Pro Supply Solutions 9349,Mumbai,19,70.42,1.34
S009350,Standard Supply Solutions 9350,Kolkata,29,76.36,4.12
S009351,Standard Supply Solutions 9351,Gurgaon,11,92.13,8.43
S009352,Ultra Supply Solutions 9352,Mumbai,5,78.94,8.6
S009353,Pro Supply Solutions 9353,Delhi,27,85.57,5.51
S009354,Ultra Supply Solutions 9354,Gurgaon,19,84.04,5.65
S009355,Industrial Supply Solutions 9355,Hyderabad,16,98.09,11.59
S009356,Ultra Supply Solutions 9356,Jaipur,23,69.81,4.05
S009357,Eco Supply Solutions 9357,Kolkata,30,97.25,1.97
S009358,Pro Supply Solutions 9358,Kolkata,6,84.18,11.44
S009359,Eco Supply Solutions 9359,Mumbai,27,95.74,9.75
S009360,Power Supply Solutions 9360,Kolkata,20,69.01,3.0
S009361,Eco Supply Solutions 9361,Gurgaon,19,86.81,10.32
S009362,NextGen Supply Solutions 9362,Gurgaon,27,93.56,3.18
S009363,NextGen Supply Solutions 9363,Chennai,11,91.75,9.96
S009364,Pro Supply Solutions 9364,Bangalore,25,65.34,7.62
S009365,Advanced Supply Solutions 9365,Coimbatore,18,80.37,5.89
S009366,Eco Supply Solutions 9366,Coimbatore,29,68.92,11.15
S009367,Advanced Supply Solutions 9367,Indore,16,70.2,9.75
S009368,Eco Supply Solutions 9368,Chennai,23,89.01,1.73
S009369,Eco Supply Solutions 9369,Noida,16,97.52,8.53
S009370,NextGen Supply Solutions 9370,Delhi,14,86.56,9.52
S009371,Advanced Supply Solutions 9371,Indore,13,68.48,6.59
S009372,Advanced Supply Solutions 9372,Bangalore,28,73.3,3.46
S009373,Pro Supply Solutions 9373,Ahmedabad,26,77.88,2.97
S009374,Smart Supply Solutions 9374,Lucknow,9,69.26,11.69
S009375,Smart Supply Solutions 9375,Jaipur,27,93.83,5.35
S009376,Industrial Supply Solutions 9376,Lucknow,19,71.61,6.32
S009377,Industrial Supply Solutions 9377,Ahmedabad,5,69.4,7.26
S009378,Power Supply Solutions 9378,Mumbai,24,89.67,1.39
S009379,Eco Supply Solutions 9379,Bangalore,7,69.31,1.16
S009380,Eco Supply Solutions 9380,Delhi,27,78.95,2.54
S009381,Pro Supply Solutions 9381,Bangalore,15,82.53,0.97
S009382,Industrial Supply Solutions 9382,Kolkata,28,67.73,10.8
S009383,Eco Supply Solutions 9383,Bangalore,16,83.9,1.95
S009384,Smart Supply Solutions 9384,Delhi,5,81.33,2.87
S009385,Industrial Supply Solutions 9385,Kolkata,24,87.73,6.54
S009386,Eco Supply Solutions 9386,Kochi,23,72.45,10.78
S009387,Eco Supply Solutions 9387,Jaipur,11,77.13,0.78
S009388,Power Supply Solutions 9388,Bangalore,8,87.43,2.75
S009389,Industrial Supply Solutions 9389,Indore,27,66.21,8.66
S009390,Advanced Supply Solutions 9390,Gurgaon,24,68.94,6.33
S009391,Advanced Supply Solutions 9391,Pune,11,74.64,7.22
S009392,Standard Supply Solutions 9392,Pune,22,68.62,0.4
S009393,Industrial Supply Solutions 9393,Lucknow,9,66.34,10.43
S009394,Industrial Supply Solutions 9394,Kolkata,8,98.57,7.03
S009395,Ultra Supply Solutions 9395,Hyderabad,21,80.5,10.05
S009396,Industrial Supply Solutions 9396,Kolkata,26,83.15,11.57
S009397,Smart Supply Solutions 9397,Mumbai,28,73.67,8.84
S009398,Premium Supply Solutions 9398,Delhi,15,65.26,0.57
S009399,Power Supply Solutions 9399,Chennai,7,90.52,8.6
S009400,Eco Supply Solutions 9400,Hyderabad,18,89.61,6.85
S009401,Industrial Supply Solutions 9401,Pune,22,98.07,1.42
S009402,NextGen Supply Solutions 9402,Bangalore,30,65.72,3.39
S009403,NextGen Supply Solutions 9403,Noida,6,69.66,2.19
S009404,Industrial Supply Solutions 9404,Mumbai,21,89.21,11.11
S009405,Eco Supply Solutions 9405,Hyderabad,17,76.22,9.58
S009406,Advanced Supply Solutions 9406,Coimbatore,19,67.17,8.47
S009407,Power Supply Solutions 9407,Bangalore,5,75.23,9.21
S009408,Advanced Supply Solutions 9408,Chennai,3,67.98,7.29
S009409,Smart Supply Solutions 9409,Ahmedabad,19,93.48,10.29
S009410,Ultra Supply Solutions 9410,Chennai,8,94.82,2.9
S009411,Power Supply Solutions 9411,Chennai,20,86.65,3.16
S009412,Smart Supply Solutions 9412,Mumbai,3,78.11,7.18
S009413,Power Supply Solutions 9413,Kolkata,25,91.14,9.76
S009414,Pro Supply Solutions 9414,Kochi,12,86.47,10.06
S009415,Premium Supply Solutions 9415,Gurgaon,15,91.93,11.72
S009416,Industrial Supply Solutions 9416,Indore,12,82.37,9.19
S009417,Industrial Supply Solutions 9417,Jaipur,14,97.58,2.95
S009418,Ultra Supply Solutions 9418,Kochi,17,74.86,2.92
S009419,Pro Supply Solutions 9419,Kolkata,21,85.54,5.46
S009420,Advanced Supply Solutions 9420,Noida,22,92.47,7.87
S009421,Industrial Supply Solutions 9421,Gurgaon,30,95.39,6.25
S009422,Eco Supply Solutions 9422,Lucknow,8,97.19,1.0
S009423,Industrial Supply Solutions 9423,Ahmedabad,27,78.43,5.89
S009424,Smart Supply Solutions 9424,Kolkata,19,88.78,9.84
S009425,Smart Supply Solutions 9425,Mumbai,11,74.87,3.04
S009426,Standard Supply Solutions 9426,Lucknow,28,87.08,7.69
S009427,Industrial Supply Solutions 9427,Kolkata,22,71.26,3.38
S009428,NextGen Supply Solutions 9428,Kochi,8,79.33,6.76
S009429,Industrial Supply Solutions 9429,Jaipur,7,96.29,8.47
S009430,Premium Supply Solutions 9430,Bangalore,21,92.57,2.65
S009431,Pro Supply Solutions 9431,Noida,23,81.88,8.93
S009432,Ultra Supply Solutions 9432,Ahmedabad,4,69.99,8.18
S009433,Power Supply Solutions 9433,Hyderabad,20,78.55,3.89
S009434,Advanced Supply Solutions 9434,Hyderabad,17,69.72,10.76
S009435,Industrial Supply Solutions 9435,Noida,30,67.33,9.41
S009436,Premium Supply Solutions 9436,Mumbai,23,95.82,6.35
S009437,Pro Supply Solutions 9437,Noida,28,81.71,1.18
S009438,Premium Supply Solutions 9438,Lucknow,3,68.04,5.4
S009439,Advanced Supply Solutions 9439,Mumbai,24,89.37,4.09
S009440,Ultra Supply Solutions 9440,Bangalore,12,67.52,3.3
S009441,Industrial Supply Solutions 9441,Bangalore,18,78.47,7.79
S009442,Industrial Supply Solutions 9442,Jaipur,27,72.83,11.08
S009443,Ultra Supply Solutions 9443,Lucknow,27,70.6,1.93
S009444,Premium Supply Solutions 9444,Coimbatore,9,83.14,8.95
S009445,Eco Supply Solutions 9445,Bangalore,9,89.47,7.54
S009446,Smart Supply Solutions 9446,Ahmedabad,23,81.56,8.07
S009447,NextGen Supply Solutions 9447,Bangalore,27,92.91,10.17
S009448,Standard Supply Solutions 9448,Pune,20,96.19,4.63
S009449,Eco Supply Solutions 9449,Chennai,4,92.44,7.04
S009450,Pro Supply Solutions 9450,Noida,7,97.52,3.47
S009451,Eco Supply Solutions 9451,Indore,23,96.59,3.55
S009452,Advanced Supply Solutions 9452,Lucknow,23,93.31,6.26
S009453,Eco Supply Solutions 9453,Bangalore,28,74.95,0.29
S009454,Power Supply Solutions 9454,Hyderabad,17,70.93,3.13
S009455,Smart Supply Solutions 9455,Chennai,14,89.72,1.99
S009456,Smart Supply Solutions 9456,Hyderabad,6,93.75,1.61
S009457,Pro Supply Solutions 9457,Pune,24,92.99,4.74
S009458,Standard Supply Solutions 9458,Noida,29,86.88,1.43
S009459,Eco Supply Solutions 9459,Kochi,4,93.22,2.02
S009460,Industrial Supply Solutions 9460,Coimbatore,16,89.04,8.09
S009461,Ultra Supply Solutions 9461,Jaipur,12,87.62,7.89
S009462,Advanced Supply Solutions 9462,Chennai,23,66.58,11.35
S009463,Industrial Supply Solutions 9463,Delhi,24,80.66,11.06
S009464,NextGen Supply Solutions 9464,Pune,9,66.15,10.51
S009465,Ultra Supply Solutions 9465,Kochi,29,68.14,8.35
S009466,Advanced Supply Solutions 9466,Coimbatore,6,83.39,3.35
S009467,Standard Supply Solutions 9467,Pune,24,66.61,2.3
S009468,Smart Supply Solutions 9468,Delhi,23,96.05,11.4
S009469,Power Supply Solutions 9469,Bangalore,7,80.31,11.52
S009470,NextGen Supply Solutions 9470,Mumbai,21,88.8,6.15
S009471,Advanced Supply Solutions 9471,Noida,10,70.03,6.67
S009472,Eco Supply Solutions 9472,Gurgaon,10,93.82,0.26
S009473,Eco Supply Solutions 9473,Noida,5,81.25,1.95
S009474,Standard Supply Solutions 9474,Bangalore,23,84.0,6.64
S009475,Ultra Supply Solutions 9475,Kolkata,25,87.05,2.35
S009476,Pro Supply Solutions 9476,Delhi,17,83.36,5.85
S009477,Advanced Supply Solutions 9477,Pune,24,84.15,9.58
S009478,Ultra Supply Solutions 9478,Noida,12,90.31,9.65
S009479,Smart Supply Solutions 9479,Chennai,18,92.42,10.37
S009480,Standard Supply Solutions 9480,Noida,25,75.41,2.98
S009481,Premium Supply Solutions 9481,Chennai,15,96.35,5.3
S009482,Smart Supply Solutions 9482,Ahmedabad,20,77.03,7.6
S009483,Pro Supply Solutions 9483,Kolkata,7,74.26,7.06
S009484,Smart Supply Solutions 9484,Pune,17,75.59,11.99
S009485,Industrial Supply Solutions 9485,Mumbai,26,77.19,3.46
S009486,Eco Supply Solutions 9486,Gurgaon,24,75.78,1.04
S009487,Advanced Supply Solutions 9487,Coimbatore,11,93.69,4.78
S009488,Smart Supply Solutions 9488,Noida,18,84.08,6.31
S009489,Premium Supply Solutions 9489,Kochi,20,97.9,4.77
S009490,Pro Supply Solutions 9490,Lucknow,29,67.85,3.97
S009491,Smart Supply Solutions 9491,Bangalore,26,85.88,3.24
S009492,Pro Supply Solutions 9492,Kochi,25,68.26,5.24
S009493,Premium Supply Solutions 9493,Hyderabad,24,80.6,8.33
S009494,Industrial Supply Solutions 9494,Noida,13,78.01,1.96
S009495,Premium Supply Solutions 9495,Coimbatore,13,88.15,10.41
S009496,Standard Supply Solutions 9496,Indore,16,90.35,7.77
S009497,Advanced Supply Solutions 9497,Kolkata,14,73.1,1.47
S009498,Power Supply Solutions 9498,Lucknow,29,71.59,0.48
S009499,NextGen Supply Solutions 9499,Noida,27,79.26,0.81
S009500,Ultra Supply Solutions 9500,Mumbai,28,73.23,1.27
S009501,NextGen Supply Solutions 9501,Hyderabad,20,88.01,7.79
S009502,Ultra Supply Solutions 9502,Coimbatore,8,82.6,11.3
S009503,Smart Supply Solutions 9503,Indore,7,93.12,1.77
S009504,Premium Supply Solutions 9504,Indore,10,98.36,3.56
S009505,Pro Supply Solutions 9505,Pune,21,77.86,10.42
S009506,Advanced Supply Solutions 9506,Chennai,13,96.01,6.17
S009507,Ultra Supply Solutions 9507,Lucknow,21,91.42,5.24
S009508,Industrial Supply Solutions 9508,Bangalore,27,70.07,5.78
S009509,Power Supply Solutions 9509,Indore,12,93.42,1.39
S009510,NextGen Supply Solutions 9510,Noida,28,81.37,2.79
S009511,Smart Supply Solutions 9511,Noida,17,89.11,11.55
S009512,Premium Supply Solutions 9512,Kolkata,25,88.89,7.79
S009513,Industrial Supply Solutions 9513,Coimbatore,4,95.12,3.58
S009514,Industrial Supply Solutions 9514,Kochi,10,90.88,11.37
S009515,Standard Supply Solutions 9515,Bangalore,29,93.04,4.89
S009516,NextGen Supply Solutions 9516,Ahmedabad,27,75.91,1.86
S009517,Industrial Supply Solutions 9517,Lucknow,18,98.09,11.59
S009518,Pro Supply Solutions 9518,Mumbai,3,87.49,8.06
S009519,NextGen Supply Solutions 9519,Kochi,4,91.31,9.08
S009520,NextGen Supply Solutions 9520,Hyderabad,14,94.2,0.47
S009521,Advanced Supply Solutions 9521,Ahmedabad,28,69.21,3.54
S009522,Premium Supply Solutions 9522,Indore,13,76.44,11.36
S009523,Power Supply Solutions 9523,Ahmedabad,27,93.42,2.04
S009524,Premium Supply Solutions 9524,Bangalore,17,96.35,10.51
S009525,Industrial Supply Solutions 9525,Bangalore,6,90.71,9.29
S009526,NextGen Supply Solutions 9526,Kochi,18,81.4,4.67
S009527,Power Supply Solutions 9527,Indore,13,73.54,10.66
S009528,Premium Supply Solutions 9528,Chennai,9,82.85,11.09
S009529,Ultra Supply Solutions 9529,Coimbatore,21,78.51,10.43
S009530,Industrial Supply Solutions 9530,Kolkata,8,95.11,5.01
S009531,Standard Supply Solutions 9531,Bangalore,28,84.29,7.13
S009532,Smart Supply Solutions 9532,Ahmedabad,25,78.33,3.81
S009533,Premium Supply Solutions 9533,Coimbatore,24,81.95,1.73
S009534,Standard Supply Solutions 9534,Hyderabad,5,96.74,10.84
S009535,Pro Supply Solutions 9535,Coimbatore,29,85.85,11.78
S009536,Premium Supply Solutions 9536,Noida,16,72.79,0.89
S009537,Eco Supply Solutions 9537,Pune,23,82.0,8.32
S009538,Smart Supply Solutions 9538,Jaipur,8,80.83,11.4
S009539,Premium Supply Solutions 9539,Kolkata,24,75.55,7.37
S009540,Eco Supply Solutions 9540,Mumbai,11,90.03,0.76
S009541,Pro Supply Solutions 9541,Indore,22,74.12,0.38
S009542,Standard Supply Solutions 9542,Pune,10,81.75,6.15
S009543,Smart Supply Solutions 9543,Gurgaon,29,80.0,11.29
S009544,Advanced Supply Solutions 9544,Kochi,22,80.87,3.49
S009545,Standard Supply Solutions 9545,Mumbai,15,84.27,4.33
S009546,Pro Supply Solutions 9546,Jaipur,15,88.23,9.59
S009547,Pro Supply Solutions 9547,Pune,3,69.86,9.66
S009548,Industrial Supply Solutions 9548,Gurgaon,11,74.8,11.33
S009549,NextGen Supply Solutions 9549,Kolkata,25,91.28,10.1
S009550,Pro Supply Solutions 9550,Kochi,26,95.86,7.21
S009551,Eco Supply Solutions 9551,Delhi,30,66.52,11.28
S009552,Pro Supply Solutions 9552,Mumbai,5,67.49,7.45
S009553,Industrial Supply Solutions 9553,Kolkata,10,96.75,7.3
S009554,Industrial Supply Solutions 9554,Mumbai,24,70.03,0.38
S009555,Industrial Supply Solutions 9555,Hyderabad,13,98.3,5.57
S009556,Pro Supply Solutions 9556,Noida,9,93.16,0.71
S009557,Eco Supply Solutions 9557,Lucknow,10,69.1,10.81
S009558,Smart Supply Solutions 9558,Jaipur,28,68.49,0.32
S009559,Eco Supply Solutions 9559,Chennai,27,98.23,3.82
S009560,Standard Supply Solutions 9560,Lucknow,3,73.66,11.94
S009561,Premium Supply Solutions 9561,Kolkata,26,83.31,9.58
S009562,Advanced Supply Solutions 9562,Delhi,18,73.03,9.14
S009563,Standard Supply Solutions 9563,Kochi,26,85.42,8.61
S009564,NextGen Supply Solutions 9564,Ahmedabad,20,93.56,0.8
S009565,NextGen Supply Solutions 9565,Pune,22,87.33,3.6
S009566,NextGen Supply Solutions 9566,Noida,19,66.58,9.62
S009567,Smart Supply Solutions 9567,Jaipur,23,85.24,10.77
S009568,Premium Supply Solutions 9568,Hyderabad,25,87.47,4.33
S009569,Advanced Supply Solutions 9569,Mumbai,17,71.83,3.26
S009570,NextGen Supply Solutions 9570,Ahmedabad,6,90.91,2.98
S009571,NextGen Supply Solutions 9571,Bangalore,5,86.31,6.67
S009572,Power Supply Solutions 9572,Noida,14,65.32,3.64
S009573,Ultra Supply Solutions 9573,Kolkata,16,97.32,0.45
S009574,Advanced Supply Solutions 9574,Hyderabad,27,80.15,4.81
S009575,Eco Supply Solutions 9575,Gurgaon,3,72.9,6.73
S009576,Eco Supply Solutions 9576,Pune,27,67.93,7.68
S009577,Advanced Supply Solutions 9577,Pune,4,77.73,4.25
S009578,Ultra Supply Solutions 9578,Hyderabad,16,75.46,3.9
S009579,Ultra Supply Solutions 9579,Jaipur,14,75.13,3.55
S009580,Standard Supply Solutions 9580,Indore,18,91.97,7.56
S009581,Industrial Supply Solutions 9581,Noida,4,86.96,3.55
S009582,Industrial Supply Solutions 9582,Hyderabad,24,69.52,11.02
S009583,Power Supply Solutions 9583,Lucknow,6,89.07,3.52
S009584,Pro Supply Solutions 9584,Mumbai,24,89.6,9.53
S009585,Eco Supply Solutions 9585,Chennai,18,82.49,3.97
S009586,Smart Supply Solutions 9586,Bangalore,27,98.86,7.69
S009587,NextGen Supply Solutions 9587,Lucknow,30,74.64,8.45
S009588,NextGen Supply Solutions 9588,Bangalore,26,66.99,2.26
S009589,Premium Supply Solutions 9589,Gurgaon,15,65.98,4.68
S009590,Advanced Supply Solutions 9590,Delhi,14,75.9,1.71
S009591,Smart Supply Solutions 9591,Hyderabad,21,81.93,6.23
S009592,Ultra Supply Solutions 9592,Noida,21,67.66,10.93
S009593,NextGen Supply Solutions 9593,Lucknow,25,84.24,7.24
S009594,Ultra Supply Solutions 9594,Bangalore,16,95.63,8.48
S009595,Industrial Supply Solutions 9595,Delhi,15,92.09,3.54
S009596,Industrial Supply Solutions 9596,Chennai,6,87.86,5.73
S009597,Standard Supply Solutions 9597,Coimbatore,7,87.5,8.94
S009598,Power Supply Solutions 9598,Bangalore,26,89.83,1.75
S009599,Premium Supply Solutions 9599,Delhi,30,81.8,1.64
S009600,Eco Supply Solutions 9600,Kolkata,19,78.66,2.85
S009601,Premium Supply Solutions 9601,Chennai,12,75.43,2.99
S009602,Industrial Supply Solutions 9602,Bangalore,4,68.39,11.56
S009603,Ultra Supply Solutions 9603,Gurgaon,4,84.11,2.07
S009604,Smart Supply Solutions 9604,Noida,21,81.07,1.44
S009605,Industrial Supply Solutions 9605,Delhi,20,69.04,1.82
S009606,Pro Supply Solutions 9606,Jaipur,10,74.12,2.59
S009607,Advanced Supply Solutions 9607,Bangalore,8,91.76,4.55
S009608,Industrial Supply Solutions 9608,Jaipur,4,73.69,2.53
S009609,Industrial Supply Solutions 9609,Hyderabad,22,79.47,1.24
S009610,Power Supply Solutions 9610,Hyderabad,19,70.48,1.81
S009611,NextGen Supply Solutions 9611,Delhi,12,70.77,9.52
S009612,Eco Supply Solutions 9612,Indore,23,90.72,6.34
S009613,Pro Supply Solutions 9613,Ahmedabad,26,67.27,9.0
S009614,Industrial Supply Solutions 9614,Jaipur,17,74.69,2.29
S009615,Eco Supply Solutions 9615,Hyderabad,10,98.35,3.8
S009616,Premium Supply Solutions 9616,Bangalore,3,81.18,11.79
S009617,Industrial Supply Solutions 9617,Bangalore,25,85.61,1.21
S009618,Industrial Supply Solutions 9618,Kolkata,19,86.79,5.38
S009619,Industrial Supply Solutions 9619,Chennai,12,71.67,3.69
S009620,Premium Supply Solutions 9620,Kochi,3,77.56,0.29
S009621,Ultra Supply Solutions 9621,Kochi,25,78.62,6.72
S009622,Premium Supply Solutions 9622,Chennai,28,72.84,6.69
S009623,Smart Supply Solutions 9623,Kolkata,16,72.96,3.98
S009624,Standard Supply Solutions 9624,Pune,10,85.67,5.77
S009625,Power Supply Solutions 9625,Jaipur,20,68.69,4.82
S009626,Premium Supply Solutions 9626,Noida,27,69.39,5.68
S009627,Advanced Supply Solutions 9627,Noida,19,84.49,10.21
S009628,NextGen Supply Solutions 9628,Bangalore,3,80.28,8.62
S009629,Standard Supply Solutions 9629,Pune,8,85.81,3.51
S009630,Industrial Supply Solutions 9630,Coimbatore,5,65.92,3.03
S009631,Pro Supply Solutions 9631,Pune,14,88.97,8.76
S009632,Pro Supply Solutions 9632,Delhi,15,93.9,2.85
S009633,Smart Supply Solutions 9633,Delhi,17,82.82,10.91
S009634,Smart Supply Solutions 9634,Bangalore,24,93.59,10.03
S009635,Eco Supply Solutions 9635,Kochi,6,78.59,3.18
S009636,Premium Supply Solutions 9636,Bangalore,29,67.68,9.66
S009637,NextGen Supply Solutions 9637,Gurgaon,10,77.84,2.46
S009638,Premium Supply Solutions 9638,Pune,17,80.18,0.49
S009639,NextGen Supply Solutions 9639,Mumbai,8,94.43,11.54
S009640,Premium Supply Solutions 9640,Indore,12,76.38,9.18
S009641,Advanced Supply Solutions 9641,Kochi,26,75.71,5.97
S009642,Eco Supply Solutions 9642,Lucknow,4,95.19,10.15
S009643,Industrial Supply Solutions 9643,Coimbatore,16,73.53,1.09
S009644,Smart Supply Solutions 9644,Indore,19,86.84,8.93
S009645,Industrial Supply Solutions 9645,Jaipur,18,76.11,11.48
S009646,Standard Supply Solutions 9646,Gurgaon,13,97.35,9.86
S009647,Advanced Supply Solutions 9647,Jaipur,13,71.45,5.29
S009648,Eco Supply Solutions 9648,Kolkata,28,89.61,4.29
S009649,NextGen Supply Solutions 9649,Delhi,9,83.7,10.73
S009650,Industrial Supply Solutions 9650,Pune,16,98.28,3.64
S009651,Smart Supply Solutions 9651,Ahmedabad,13,98.8,11.26
S009652,Industrial Supply Solutions 9652,Bangalore,24,91.99,3.97
S009653,Power Supply Solutions 9653,Lucknow,25,68.52,1.68
S009654,Ultra Supply Solutions 9654,Indore,26,80.95,2.98
S009655,NextGen Supply Solutions 9655,Kolkata,5,94.05,6.33
S009656,Industrial Supply Solutions 9656,Ahmedabad,5,86.71,1.75
S009657,Power Supply Solutions 9657,Lucknow,13,94.88,4.68
S009658,Eco Supply Solutions 9658,Kolkata,15,92.18,10.89
S009659,Eco Supply Solutions 9659,Jaipur,4,75.64,1.31
S009660,NextGen Supply Solutions 9660,Ahmedabad,28,71.63,7.45
S009661,Ultra Supply Solutions 9661,Chennai,28,75.97,4.96
S009662,Premium Supply Solutions 9662,Kochi,14,88.66,7.84
S009663,Pro Supply Solutions 9663,Delhi,24,81.36,5.98
S009664,Smart Supply Solutions 9664,Hyderabad,18,66.49,10.55
S009665,Pro Supply Solutions 9665,Jaipur,21,90.24,4.95
S009666,Standard Supply Solutions 9666,Jaipur,27,66.52,6.2
S009667,Standard Supply Solutions 9667,Coimbatore,5,78.92,1.74
S009668,Eco Supply Solutions 9668,Jaipur,9,80.72,5.99
S009669,Ultra Supply Solutions 9669,Bangalore,14,82.1,1.55
S009670,Advanced Supply Solutions 9670,Lucknow,28,69.73,7.08
S009671,Standard Supply Solutions 9671,Kolkata,19,90.42,5.24
S009672,Power Supply Solutions 9672,Bangalore,14,93.88,9.44
S009673,Power Supply Solutions 9673,Gurgaon,3,88.73,5.14
S009674,Pro Supply Solutions 9674,Delhi,19,97.34,7.64
S009675,Industrial Supply Solutions 9675,Kolkata,10,73.76,0.9
S009676,Pro Supply Solutions 9676,Ahmedabad,12,70.46,8.58
S009677,Power Supply Solutions 9677,Mumbai,30,67.29,11.5
S009678,Ultra Supply Solutions 9678,Lucknow,17,89.53,5.48
S009679,Power Supply Solutions 9679,Ahmedabad,6,70.51,0.32
S009680,Ultra Supply Solutions 9680,Coimbatore,4,96.9,7.32
S009681,Pro Supply Solutions 9681,Kolkata,13,85.34,1.91
S009682,Power Supply Solutions 9682,Gurgaon,4,92.34,5.72
S009683,Industrial Supply Solutions 9683,Lucknow,15,79.78,0.58
S009684,Industrial Supply Solutions 9684,Hyderabad,14,89.98,5.43
S009685,Standard Supply Solutions 9685,Indore,27,80.08,10.52
S009686,Smart Supply Solutions 9686,Delhi,12,83.32,1.8
S009687,Standard Supply Solutions 9687,Coimbatore,10,91.3,6.08
S009688,Industrial Supply Solutions 9688,Noida,20,73.1,3.2
S009689,Smart Supply Solutions 9689,Ahmedabad,20,95.07,3.28
S009690,Advanced Supply Solutions 9690,Hyderabad,4,89.35,7.79
S009691,Pro Supply Solutions 9691,Gurgaon,5,90.38,9.03
S009692,Advanced Supply Solutions 9692,Gurgaon,7,73.1,10.5
S009693,Premium Supply Solutions 9693,Coimbatore,24,68.06,3.48
S009694,Ultra Supply Solutions 9694,Lucknow,8,67.48,1.04
S009695,Ultra Supply Solutions 9695,Ahmedabad,30,87.0,5.42
S009696,Standard Supply Solutions 9696,Pune,15,70.1,7.1
